Content,Engagement standardized,Engagement(1/alpha),Pleasantness standardized,Attention standardized,Engagement standardized_ad,Pleasantness standardized_ad,Attention standardized_ad,FAA standardized_ad,Gender,Unaided Recall,VOLTI,BRAND,PERSON SHOWN,CELEBRITY PRESENT,CHILDREN,GROUP OF PEOPLE,ANIMAL,STORYTELLING,DYNAMISM,NUTRITION,PRINCIPAL CHARACTER IS FEMALE,CELEBRITY_PRESENT_STATIC,CHILDREN_STATIC,ANIMAL_STATIC,FAMIGLIA E AMICI,ANIMATED,luminance,saturation,hue,contrast,num_edges,symmetry,feature_complexity,entropy,colorfulness,hog_features,texture_contrast,motion_video,volume_dbfs,diff_percent,Age,Age Group,GSR_standardized_all,FAA_sign_GSR_standardized,Pleasantness_sign_GSR_standardized,FAA_sign,Pleasantness_sign,Mean ISC,Alpha_ISC,Beta_ISC,Gamma_ISC,Theta_ISC,Delta_ISC,Position,First_Brand,BRAND_X_ENGAGEMENT,BRAND_X_ATTENTION,BRAND_X_PLEASANTNESS,BRAND_X_GSR,BRAND_X_FAA,BRAND_X_ENGAGEMENT(1/alpha),Gender_Femmina,Device_Smartphone,Device_TV
AMAZON,-0.30438447966098725,1.1482622950819674,-0.30782995510562666,0.19003899324022547,-0.1854455606673557,-0.14087961699396542,-0.19228006200869335,-0.03873652027261822,Maschio,1,0.7377049180327869,0.13114754098360656,0.8524590163934426,0.6229508196721312,0.0,0.4426229508196721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0912055341850861,0.23080999415901368,-0.3348559774101785,-0.30195885339619,-0.3513461645269166,-0.19772789613184455,0.09377080846483564,0.172357244792984,-0.0390757319900273,0.6897764785403403,-0.5449661565998274,-0.8313761687128352,2.3317914045202883,0.006132716455815539,67,55+,0.9727399987330078,-0.4691775919046327,-0.2877697370202948,-0.47540983606557374,-0.3114754098360656,0.527246024368859,0.346057834378299,0.8059749118138185,0.9102759840376792,0.3366373328674389,0.2372840587470595,10.0,0.0,-0.06047655988518748,0.012256280559120303,-0.086987220798945,0.1057395221942614,-0.03278688524590164,0.0898852459016394,0,0,0
BARILLA,0.13582061915014762,0.08870967741935507,-0.4372998714759461,0.017924218614115642,0.532917734123539,-0.25086507034770394,-0.3946166289050312,-0.31500539411959727,Maschio,1,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.2903225806451613,0.22580645161290322,0.12903225806451613,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5222584240005778,-0.4513157921703,-0.6449323506581228,-0.28860841581279034,-0.14365951069013752,-0.23416476934005837,-0.12883751957864462,0.34096642976482044,0.34487632222837905,0.1771526702485519,-0.4547881065186596,-1.3752169515908566,1.6056699801933747,-0.22647977501135286,67,55+,0.32985904081648293,-0.18531897890762608,-0.11907734761738221,-0.5483870967741935,-0.3548387096774194,0.532711470861156,0.5860321700360825,0.8625596705481535,0.8700276321656542,0.3300356092883086,0.0149022722675813,6.0,1.0,0.004751987607990556,0.08362413787181361,-0.46045808074001193,0.15674926065247952,-0.2903225806451613,0.16912903225806458,0,0,0
CHANEL,0.12704376364842837,1.167967213114754,-0.017869295524879387,0.13746443773988082,0.5185949312910719,0.1054436640647726,-0.2540862322758853,-0.03984403370217256,Maschio,0,0.5901639344262295,0.08196721311475409,0.8852459016393442,0.47540983606557374,0.01639344262295082,0.3770491803278688,0.01639344262295082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9518002777418425,-0.1371256685065588,0.02986894122716532,-0.3463141533707694,-0.45601102421863887,-0.003395454906443353,-0.3572044861975929,-0.4228458667817524,-0.8151803677993865,-0.39147313125005584,-0.2447247864695239,0.47326583062006644,0.5731111763911627,0.04750458151101388,67,55+,0.37843941001909226,-0.18187240913652933,-0.09333421921525153,-0.47540983606557374,-0.2459016393442623,0.5544046597188589,0.4418134307556557,0.8874962484425191,0.9319730829846168,0.2632966545002174,0.247443881911286,5.0,0.0,0.04113796328665511,-0.028811832938863358,-0.02939340990493317,0.028790119150265272,-0.04918032786885246,0.04340983606557379,0,0,0
IKEA,-0.08005264939831525,1.048741935483871,-0.04171032631835318,0.13321693592002556,0.1806377790058751,0.08519056856774199,-0.2590795568639831,-0.030215506760506754,Maschio,1,0.41935483870967744,1.0,0.5483870967741935,0.0967741935483871,0.03225806451612903,0.41935483870967744,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4582990725529583,-0.008759225900567495,0.32476305424623914,-0.4040429686082357,-0.34947025459439635,2.0079298178191105,-1.3150258886704351,-2.0254080556163454,1.615349744375359,-2.3509938909359023,0.857941053090884,-3.255358597202049,0.2658498891205764,0.12045089198693842,67,55+,0.29335781037155295,-0.10488643843072605,-0.030601538014115224,-0.3548387096774194,-0.0967741935483871,0.5150511097089842,0.4444588681748601,0.8919659292885465,0.9055025726513128,0.0881187700162654,0.2452094084139361,8.0,1.0,-0.08005264939831525,0.13321693592002556,-0.04171032631835318,0.29335781037155295,-0.3548387096774194,1.048741935483871,0,0,0
LETE,-0.35585955542214065,0.8273548387096775,-0.2307531178095923,0.5872454620586717,-0.26944687079133955,-0.07540239162194011,0.2746722575950746,-0.004436429347577614,Maschio,1,0.06451612903225806,0.25806451612903225,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6490051971432618,-1.0304638142041562,2.4861325508397303,0.11400478052254362,-0.2913543649698494,0.33210612903221964,-0.6067197886768898,-0.07972385440274783,1.9822648666715905,-0.36695752747142635,-0.4578990046717089,0.05928161135393393,1.305328317064901,-0.16614418254155713,67,55+,0.49654968961502705,-0.236165016369997,-0.20504248016985854,-0.4838709677419355,-0.41935483870967744,0.5295035427882714,0.3800747326013912,0.8223681080850906,0.9485202108830242,0.3389951874591268,0.1575594749127236,4.0,0.0,-0.09597032018377978,0.18026926461596485,-0.20930861453568678,0.11847186612744981,-0.25806451612903225,0.09709677419354838,0,0,0
MULTICENTRUM,-0.4046359200722646,-0.43670967741935474,-0.48508261734345226,0.7749196422199103,-0.3490441996560339,-0.29145679322865664,0.495300320417691,-0.20225918344007376,Maschio,1,0.6774193548387096,0.3225806451612903,0.8387096774193549,0.06451612903225806,0.12903225806451613,0.6129032258064516,0.03225806451612903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.525126956384454,-0.529968357306483,0.3987898183946648,-0.34351021531306314,-0.21784564194789793,0.07395103315270751,0.8551840497558529,0.0010331187741952003,0.7249958823673586,-0.13603437976946878,0.509418208043902,0.5167481297006512,0.25812460864073294,-0.012945565365036198,67,55+,0.7858313947600438,-0.3779009588826695,-0.4769008945382383,-0.6129032258064516,-0.5483870967741935,0.5209063027209155,0.411153395424686,0.8160672856621524,0.8860876828303935,0.4337692903598161,0.0574538593275296,9.0,1.0,-0.07464442715644024,0.21661062507903064,-0.2218065770448299,0.24070063643424525,-0.25806451612903225,-0.18316129032258055,0,0,0
MUTTI,-0.04175513806923671,0.10909677419354855,0.07406149368196703,0.6262459440693214,0.2431348434309557,0.18353940870989618,0.3205208702692602,0.155835298686779,Maschio,0,0.5483870967741935,0.12903225806451613,0.6129032258064516,0.3870967741935484,0.0,0.45161290322580644,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5491790305805055,-0.2730659000879696,-0.09877565916449443,0.1928381336511405,-0.2982873183148386,-0.24936826322521113,0.008138106516470844,0.3442482816086772,-0.37644217924819945,0.19660742567279368,-0.4515751286460633,1.6458171095377123,0.09971520861558626,0.1262589816939345,67,55+,0.2548798911527501,-0.04550053547946001,0.006036582337796258,-0.22580645161290322,-0.03225806451612903,0.4568960318633698,0.1698502563439378,0.867443977230991,0.9578783709359996,0.2414564100453867,0.047851144760534196,7.0,0.0,0.055885407433048234,0.09453157024318859,-0.026531360296805032,0.03349838906282957,0.0,0.06412903225806457,0,0,0
LETE,-0.07222369485818579,-5.4398709677419355,-0.1043531209947882,0.18562003612125968,-0.3696615603608545,-0.254294368152323,0.19811126473866775,-0.3194829654429771,Maschio,0,0.06451612903225806,0.25806451612903225,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6490051971432618,-1.0304638142041562,2.4861325508397303,0.11400478052254362,-0.2913543649698494,0.33210612903221964,-0.6067197886768898,-0.07972385440274783,1.9822648666715905,-0.36695752747142635,-0.4578990046717089,0.05928161135393393,1.305328317064901,-0.16614418254155713,67,55+,0.27540217501025793,-0.24973466077218787,-0.20339753828526708,-0.9354838709677419,-0.8064516129032258,0.6894375992245395,0.7852584217735111,0.8905841354996089,0.892716588117079,0.4234484709576079,0.4551803797748905,2.0,0.0,-0.036432084085919005,0.11116926946058074,-0.147859634635603,0.03461065625289373,-0.25806451612903225,-1.1899677419354837,0,0,1
AMAZON,-0.5928448722388058,-4.608131147540984,-0.6903653425473532,0.6696497869775415,0.028358004592803274,0.04058756257596503,-0.10265747786711998,0.029355950175588136,Femmina,1,0.7377049180327869,0.13114754098360656,0.8524590163934426,0.6229508196721312,0.0,0.4426229508196721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0912055341850861,0.23080999415901368,-0.3348559774101785,-0.30195885339619,-0.3513461645269166,-0.19772789613184455,0.09377080846483564,0.172357244792984,-0.0390757319900273,0.6897764785403403,-0.5449661565998274,-0.8313761687128352,2.3317914045202883,0.006132716455815539,21,18-34,0.37981539345547405,-0.31579830850894564,-0.21921686656915487,-0.8688524590163934,-0.6065573770491803,0.6762491542898109,0.6695495180882972,0.6379288112097465,0.7393607363632132,0.6943647137004817,0.640041992087316,6.0,0.0,-0.04069729085112486,0.01094629845015287,-0.15975452273155294,0.044409260217768816,-0.13114754098360656,-0.5350819672131147,1,0,0
CHANEL,-0.6059432394110388,-4.442229508196721,-0.9016100291832568,0.6426331104491093,-0.0018020693426201754,-0.12856670780642876,-0.13678067558946905,-0.23305187967576177,Femmina,1,0.5901639344262295,0.08196721311475409,0.8852459016393442,0.47540983606557374,0.01639344262295082,0.3770491803278688,0.01639344262295082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9518002777418425,-0.1371256685065588,0.02986894122716532,-0.3463141533707694,-0.45601102421863887,-0.003395454906443353,-0.3572044861975929,-0.4228458667817524,-0.8151803677993865,-0.39147313125005584,-0.2447247864695239,0.47326583062006644,0.5731111763911627,0.04750458151101388,21,18-34,-0.23798070011371036,0.2237073009446796,0.17627018929732102,-0.9344262295081968,-0.7377049180327869,0.6650552235328286,0.7339133215722765,0.5023148041865447,0.6529440051465192,0.7394163078539738,0.6966876789048292,4.0,0.0,-0.05230480698058697,0.047732822659327094,-0.08985939284019995,-0.02301610397223803,-0.08196721311475409,-0.4953934426229508,1,0,0
COCA COLA,-0.6926121373840239,-5.788639344262295,-0.8820217377329863,0.890114478657214,-0.20136437633826937,-0.1128813753084846,0.17579869186438174,0.14879818488484783,Femmina,1,0.7868852459016393,0.7868852459016393,0.9344262295081968,0.639344262295082,0.0,0.5245901639344263,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.34326050871474595,0.6322478987553686,-0.9606066847609387,0.08471920525316733,-0.4325271890400871,-0.3182447907185727,-0.2706884249527264,0.300972648675378,-0.5290517852314591,0.14473141700068248,-0.4649193883737899,0.4190108375838504,0.6377313258698984,0.045084476714588456,21,18-34,0.554051369798324,-0.3564131599509072,-0.3750857102784241,-0.6721311475409836,-0.7049180327868853,0.5334622080825742,0.5572127413467285,0.533703413736611,0.605821377955068,0.5494043311941741,0.4211691761802897,7.0,1.0,-0.5561107701984652,0.7176884144506169,-0.6194573334845679,0.39054432944902584,-0.4918032786885246,-4.618655737704918,1,0,0
MULTICENTRUM,-0.7281697228667372,-5.938741935483871,-0.3994198282437585,0.9930193022235636,-0.2832386583019915,0.2735623037484146,0.3057718081891293,0.2568120832340895,Femmina,0,0.6774193548387096,0.3225806451612903,0.8387096774193549,0.06451612903225806,0.12903225806451613,0.6129032258064516,0.03225806451612903,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.525126956384454,-0.529968357306483,0.3987898183946648,-0.34351021531306314,-0.21784564194789793,0.07395103315270751,0.8551840497558529,0.0010331187741952003,0.7249958823673586,-0.13603437976946878,0.509418208043902,0.5167481297006512,0.25812460864073294,-0.012945565365036198,21,18-34,0.6787394239838127,-0.4868154151941403,-0.2761290483814205,-0.6774193548387096,-0.41935483870967744,0.5444919252397048,0.5041197351133425,0.553875520697075,0.5760900856101154,0.6326318531121344,0.4557424316658563,9.0,1.0,-0.19882586615778056,0.2611567295632879,-0.10429914866260123,0.19545675603859858,-0.1935483870967742,-1.7815483870967743,1,0,0
ALFA ROMEO,0.024173846187893245,-2.0104918032786885,-0.1498406621135184,0.2153803801549656,0.1355112012256836,-0.06633876708368618,0.07450939489567437,-0.11466504071542759,Femmina,1,0.14754098360655737,0.6557377049180327,0.19672131147540983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6896175107389049,0.05441603817101562,0.8481691646164639,0.26893678176049296,0.13703664520087802,-0.1769222714222682,-0.17106925739271994,0.06551855445202179,-0.48362791757386875,0.23957584589958184,0.6442897063860484,-0.06858901045578909,0.11063337590663644,0.0956881500814521,62,55+,-0.35277330170895865,0.11575599246905187,0.11683435819849607,-0.2786885245901639,-0.2786885245901639,0.4192080895910735,0.3322376479193943,0.5925682158935524,0.7756005000947427,0.2492716618923521,0.1463624221553258,6.0,1.0,-0.11974912805951363,0.2121468868734277,-0.05119916631702878,-0.21495947719150807,-0.16393442622950818,-1.4526557377049178,1,0,1
AMAZON,-0.46756127762887145,-2.4763442622950818,-0.18177026294898285,0.5051229600615359,-0.410378751134037,-0.09937648633395364,0.3445077476356355,-0.19040551259643315,Femmina,0,0.7377049180327869,0.13114754098360656,0.8524590163934426,0.6229508196721312,0.0,0.4426229508196721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0912055341850861,0.23080999415901368,-0.3348559774101785,-0.30195885339619,-0.3513461645269166,-0.19772789613184455,0.09377080846483564,0.172357244792984,-0.0390757319900273,0.6897764785403403,-0.5449661565998274,-0.8313761687128352,2.3317914045202883,0.006132716455815539,62,55+,-0.5258345158949943,0.14788802790456537,0.21478735499111792,-0.2786885245901639,-0.4098360655737705,0.4824460169972228,0.3233409899548893,0.5836458097928091,0.7914060602302208,0.2592129975297625,0.4546242274784325,5.0,0.0,-0.05517098388938207,0.04357216239841533,0.02614870832030946,-0.06642874403611052,0.03278688524590164,-0.3021311475409836,1,0,1
COOP,-0.14144295422412895,-0.9649180327868851,0.1308659651144435,0.10676174101814492,-0.04834499067119035,0.2241097978650587,-0.026707532396318845,0.28613735298917026,Femmina,1,0.04918032786885246,0.04918032786885246,0.2786885245901639,0.01639344262295082,0.0,0.04918032786885246,0.5245901639344263,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04622741774269195,-0.6028322471739825,-0.26814284312389913,0.2728715261130766,0.6891181477192391,-0.05037485141088679,0.7153089433762899,0.16493248214738399,-0.21490200332898643,0.33859166565958376,0.18234132295960787,-0.05076795010983369,0.6201342597652855,0.022821153415185445,62,55+,-0.7201990891009257,0.08729613236826615,0.11251354845335773,-0.11475409836065574,-0.14754098360655737,0.3597170642861919,0.0958411970764078,0.4360534330618168,0.8348806918463537,0.156619932421783,0.275190067024598,2.0,0.0,0.028846939612396295,0.0012193880531410424,0.023302712873859634,-0.03524475144447118,-0.04918032786885246,-0.11078688524590165,1,0,1
LETE,-0.5256649131116989,-1.7206129032258064,0.21024123012288531,0.32230861288665663,-0.4748813446430304,0.3062397854674025,0.17415110688795823,0.2740722424004289,Femmina,0,0.06451612903225806,0.25806451612903225,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6490051971432618,-1.0304638142041562,2.4861325508397303,0.11400478052254362,-0.2913543649698494,0.33210612903221964,-0.6067197886768898,-0.07972385440274783,1.9822648666715905,-0.36695752747142635,-0.4578990046717089,0.05928161135393393,1.305328317064901,-0.16614418254155713,62,55+,-0.6594323875581612,-0.04112024469498802,0.1799209079202555,0.03225806451612903,-0.2903225806451613,0.3381212226991185,0.1391907088792333,0.5660456502552619,0.8478441605995252,0.2107963712757161,-0.0732707775141437,3.0,0.0,-0.13285751661248948,0.06459373353896937,-0.02604770209785261,-0.15230372656284974,-0.12903225806451613,-0.5541290322580644,1,0,1
ALFA ROMEO,-0.24857072543170677,-1.8317377049180326,0.22828689966075738,-0.24509913246607687,-0.08566340673899689,0.08276360360937327,-0.2285760294823096,0.1331576521447022,Maschio,1,0.14754098360655737,0.6557377049180327,0.19672131147540983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6896175107389049,0.05441603817101562,0.8481691646164639,0.26893678176049296,0.13703664520087802,-0.1769222714222682,-0.17106925739271994,0.06551855445202179,-0.48362791757386875,0.23957584589958184,0.6442897063860484,-0.06858901045578909,0.11063337590663644,0.0956881500814521,35,35-54,1.141404008610302,0.6293163623040756,0.6208681670041898,0.5409836065573771,0.5737704918032787,0.3893966220584334,0.5032392855322746,0.4915605899086769,0.3479897535884802,0.3990303386374014,0.2051631426253339,7.0,1.0,-0.20424236675909382,-0.12227903120924372,0.18939795453370162,0.7262455965859125,0.32786885245901637,-1.4559999999999997,0,1,0
AMAZON,-0.2043900965160346,-1.114918032786885,0.003595316046412054,0.24308672122364083,-0.052717724994404275,-0.13990996884806278,0.2503768320253055,-0.1961053324999326,Maschio,1,0.7377049180327869,0.13114754098360656,0.8524590163934426,0.6229508196721312,0.0,0.4426229508196721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0912055341850861,0.23080999415901368,-0.3348559774101785,-0.30195885339619,-0.3513461645269166,-0.19772789613184455,0.09377080846483564,0.172357244792984,-0.0390757319900273,0.6897764785403403,-0.5449661565998274,-0.8313761687128352,2.3317914045202883,0.006132716455815539,35,35-54,1.1437175004964548,0.5238839959336116,0.518061481229731,0.47540983606557374,0.47540983606557374,0.338153466202846,0.4158004108300318,0.4631159025598973,0.2402877314942045,0.3012924471813082,0.2702708389487885,5.0,0.0,-0.03971227827106215,0.005503753274528109,-0.011414851627119168,0.13576414645019783,0.03278688524590164,-0.0911967213114754,0,1,0
IKEA,-0.1288343833464524,-1.6547419354838708,0.1312926686672416,-0.32261619912633366,0.0036244897083786403,-0.013359498002471082,-0.30462702647863765,0.04882567565359989,Maschio,1,0.41935483870967744,1.0,0.5483870967741935,0.0967741935483871,0.03225806451612903,0.41935483870967744,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4582990725529583,-0.008759225900567495,0.32476305424623914,-0.4040429686082357,-0.34947025459439635,2.0079298178191105,-1.3150258886704351,-2.0254080556163454,1.615349744375359,-2.3509938909359023,0.857941053090884,-3.255358597202049,0.2658498891205764,0.12045089198693842,35,35-54,0.9515097940869174,0.5649737552856495,0.4453428430601928,0.6129032258064516,0.4838709677419355,0.4159550258298309,0.5540259167514564,0.5979433542701551,0.1708141424085789,0.4214624126742079,0.3355293030447562,4.0,1.0,-0.1288343833464524,-0.32261619912633366,0.1312926686672416,0.9515097940869174,0.6129032258064516,-1.6547419354838708,0,1,0
MUTTI,-0.1420632670319492,-1.9188709677419356,0.26402590002258725,0.027512004462478305,-0.006240344777578803,0.11818162309463079,0.038879250354132346,0.1449034600949224,Maschio,1,0.5483870967741935,0.12903225806451613,0.6129032258064516,0.3870967741935484,0.0,0.45161290322580644,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5491790305805055,-0.2730659000879696,-0.09877565916449443,0.1928381336511405,-0.2982873183148386,-0.24936826322521113,0.008138106516470844,0.3442482816086772,-0.37644217924819945,0.19660742567279368,-0.4515751286460633,1.6458171095377123,0.09971520861558626,0.1262589816939345,35,35-54,1.0792964012036081,0.7288037541972722,0.6591060243575564,0.6774193548387096,0.6129032258064516,0.4342352727713326,0.6041417606137948,0.4574348364960451,0.1786243570847593,0.553130491718227,0.3778449179438376,2.0,0.0,-0.04469983610178431,0.022230925284854302,0.1252111249134344,0.12727657074077028,0.12903225806451613,-0.14909677419354833,0,1,0
ORASI,-0.15830353360509344,-2.266935483870968,0.21928301716823909,0.2127193443311289,0.3960456557275302,0.07384058723134458,0.22058378917242286,0.038577744971125406,Maschio,1,0.5806451612903226,0.8064516129032258,0.7096774193548387,0.1935483870967742,0.03225806451612903,0.16129032258064516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7997831988482689,0.4554605179929626,-0.6027570052226588,0.4265227161394811,1.9311543894470922,0.13498915988630455,0.6735898241523289,0.10378367872330095,0.2480835939300097,-0.049750120356210535,0.981812806646621,1.0783928863202177,0.4978881950584905,-0.1089309187201599,35,35-54,0.9683903501601862,0.523579853280973,0.40067920377846555,0.5483870967741935,0.41935483870967744,0.5166727078715956,0.5562261927788148,0.6456734305488333,0.2744223138513919,0.5830760065191689,0.523965595659769,6.0,1.0,-0.11074428307600631,0.2604506329390087,0.22332835754584385,0.7801101648395065,0.4838709677419355,-2.1924193548387096,0,1,0
AMAZON,-0.037553712507388884,0.5371311475409836,0.11603087562822463,-0.23668643818627091,0.19511306731508585,0.01349009059931491,-0.2805437397025172,-0.17405273469920263,Femmina,0,0.7377049180327869,0.13114754098360656,0.8524590163934426,0.6229508196721312,0.0,0.4426229508196721,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0912055341850861,0.23080999415901368,-0.3348559774101785,-0.30195885339619,-0.3513461645269166,-0.19772789613184455,0.09377080846483564,0.172357244792984,-0.0390757319900273,0.6897764785403403,-0.5449661565998274,-0.8313761687128352,2.3317914045202883,0.006132716455815539,46,35-54,-0.5514531351721457,0.4607759781581615,0.20411522387142375,-0.8360655737704918,-0.3770491803278688,0.7046861034066395,0.5353101164349823,0.7868138204031246,0.8376302608848524,0.645227181675911,0.7184491376343272,10.0,0.0,-0.036919502578443265,0.0029222909067292933,-0.008390127277712725,-0.06704535362396785,-0.09836065573770492,-0.002459016393442614,1,0,0
BARILLA,-0.23881387195827117,-0.08019354838709664,0.17369240121113189,-0.013415110039844094,-0.07153718222294961,0.0717780731377189,-0.028660042765983072,0.12134522275185909,Femmina,1,0.5161290322580645,0.4838709677419355,0.5161290322580645,0.2903225806451613,0.22580645161290322,0.12903225806451613,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5222584240005778,-0.4513157921703,-0.6449323506581228,-0.28860841581279034,-0.14365951069013752,-0.23416476934005837,-0.12883751957864462,0.34096642976482044,0.34487632222837905,0.1771526702485519,-0.4547881065186596,-1.3752169515908566,1.6056699801933747,-0.22647977501135286,46,35-54,-0.6878425033928642,0.3798282725079965,0.2871323781356974,-0.5483870967741935,-0.41935483870967744,0.7284882606216707,0.6090200256189392,0.8066497353539025,0.8301606910125774,0.7113828454220751,0.6852280057008591,6.0,1.0,-0.16280583765099416,0.023383210318505463,0.17001906420636903,-0.3360933538683148,-0.22580645161290322,0.12770967741935485,1,0,0
CHANEL,-0.1917835098557349,0.1958032786885247,0.2218435531664923,0.009137247282491287,-0.009226500244353565,0.12045235769757912,-0.003217585894592503,0.10554644423300101,Femmina,1,0.5901639344262295,0.08196721311475409,0.8852459016393442,0.47540983606557374,0.01639344262295082,0.3770491803278688,0.01639344262295082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9518002777418425,-0.1371256685065588,0.02986894122716532,-0.3463141533707694,-0.45601102421863887,-0.003395454906443353,-0.3572044861975929,-0.4228458667817524,-0.8151803677993865,-0.39147313125005584,-0.2447247864695239,0.47326583062006644,0.5731111763911627,0.04750458151101388,46,35-54,-0.7675765526230035,0.39892450034051,0.3374126029534563,-0.5409836065573771,-0.4426229508196721,0.7110972400138934,0.6462103090906736,0.796607457572418,0.8262389268948247,0.6684616157300287,0.6179678907815218,5.0,0.0,-0.0039572037622626855,-0.007319357560259695,0.047417305360401084,-0.05846141967236537,-0.08196721311475409,-0.09475409836065572,1,0,0
FASTWEB,-0.11456758209832968,-0.19832258064516123,-0.3168887764171809,0.036863572394980886,0.09307713730119828,-0.4241329667835916,0.028061886170974264,-0.3795438075394354,Femmina,0,0.7096774193548387,0.0967741935483871,0.9354838709677419,0.45161290322580644,0.03225806451612903,0.4838709677419355,0.03225806451612903,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.04594508500214829,1.259919252186305,0.26022200566341186,0.36739770129303345,0.13359022032340576,-0.02604704923106259,-0.16605359983019324,0.14714533163216595,0.041605254820825145,-0.1298464381300677,0.11518206240907346,0.2957116379153113,3.6087291517212825,-0.13287699953647444,46,35-54,-0.8230387959135349,0.7192551520449716,0.6070969539596397,-0.8709677419354839,-0.7419354838709677,0.7442596851168956,0.6860520108508611,0.7836564519422785,0.8612261613826516,0.7274055862220785,0.6629582151866082,2.0,0.0,-0.05565841901742915,0.06409154847236477,0.017973529058732444,-0.07648007945835446,-0.0967741935483871,-0.26277419354838705,1,0,0
IKEA,-0.1732658158845892,-0.3734516129032258,0.4348089217482788,0.04767847935541676,0.015307653617727807,0.3357314638206343,0.04026273063154336,0.18949772305853319,Femmina,1,0.41935483870967744,1.0,0.5483870967741935,0.0967741935483871,0.03225806451612903,0.41935483870967744,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4582990725529583,-0.008759225900567495,0.32476305424623914,-0.4040429686082357,-0.34947025459439635,2.0079298178191105,-1.3150258886704351,-2.0254080556163454,1.615349744375359,-2.3509938909359023,0.857941053090884,-3.255358597202049,0.2658498891205764,0.12045089198693842,46,35-54,-0.6330785466764886,0.3445323842656489,-0.14189377753158416,-0.5483870967741935,0.22580645161290322,0.7294104818310791,0.5207903117988467,0.8239054365034907,0.8541913804373057,0.7133934118503482,0.7347718685654046,8.0,1.0,-0.1732658158845892,0.04767847935541676,0.4348089217482788,-0.6330785466764886,-0.5483870967741935,-0.3734516129032258,1,0,0
LETE,-0.48975919406328355,-1.191258064516129,-0.4007185324018023,0.4537528754992246,-0.40401546775285246,-0.5088734814271849,0.49837582997626956,-0.660879876562407,Femmina,1,0.06451612903225806,0.25806451612903225,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6490051971432618,-1.0304638142041562,2.4861325508397303,0.11400478052254362,-0.2913543649698494,0.33210612903221964,-0.6067197886768898,-0.07972385440274783,1.9822648666715905,-0.36695752747142635,-0.4578990046717089,0.05928161135393393,1.305328317064901,-0.16614418254155713,46,35-54,-0.9544034150820154,0.7722909717558554,0.5859961975361565,-0.8064516129032258,-0.6129032258064516,0.7005995957751449,0.5601001766528876,0.8487399511820262,0.8407574182291561,0.6171480771818368,0.6362523556298174,4.0,0.0,-0.24506306333416386,0.2625429993028884,-0.2655012369588679,-0.23864520125140745,-0.25806451612903225,-0.5191612903225807,1,0,0
